Date Time,Temperature
7/1/12 13:09,7.8
7/1/12 13:39,8.2
7/1/12 14:09,9
7/1/12 14:39,9.8
7/1/12 15:09,10.2
7/1/12 15:39,10.9
7/1/12 16:09,10.2
7/1/12 16:39,9.8
7/1/12 17:09,9.8
7/1/12 17:39,9
7/1/12 18:09,8.6
7/1/12 18:39,8.2
7/1/12 19:09,7.8
7/1/12 19:39,7.4
7/1/12 20:09,6.6
7/1/12 20:39,6.2
7/1/12 21:09,5.8
7/1/12 21:39,5.3
7/1/12 22:09,5.3
7/1/12 22:39,5.3
7/1/12 23:09,4.9
7/1/12 23:39,4.5
7/2/12 0:09,4.1
7/2/12 0:39,4.1
7/2/12 1:09,4.1
7/2/12 1:39,4.1
7/2/12 2:09,4.1
7/2/12 2:39,4.1
7/2/12 3:09,3.7
7/2/12 3:39,3.7
7/2/12 4:09,3.7
7/2/12 4:39,3.7
7/2/12 5:09,3.7
7/2/12 5:39,3.7
7/2/12 6:09,3.7
7/2/12 6:39,3.7
7/2/12 7:09,4.1
7/2/12 7:39,4.5
7/2/12 8:09,4.5
7/2/12 8:39,4.9
7/2/12 9:09,5.3
7/2/12 9:39,5.8
7/2/12 10:09,6.2
7/2/12 10:39,6.6
7/2/12 11:09,7
7/2/12 11:39,7.4
7/2/12 12:09,7.4
7/2/12 12:39,7.8
7/2/12 13:09,7.8
7/2/12 13:39,8.6
7/2/12 14:09,8.6
7/2/12 14:39,9.4
7/2/12 15:09,10.6
7/2/12 15:39,10.6
7/2/12 16:09,9.8
7/2/12 16:39,9.4
7/2/12 17:09,9.4
7/2/12 17:39,8.6
7/2/12 18:09,7.8
7/2/12 18:39,7
7/2/12 19:09,6.6
7/2/12 19:39,6.6
7/2/12 20:09,6.2
7/2/12 20:39,5.8
7/2/12 21:09,5.3
7/2/12 21:39,5.3
7/2/12 22:09,5.3
7/2/12 22:39,5.3
7/2/12 23:09,4.9
7/2/12 23:39,4.9
7/3/12 0:09,4.9
7/3/12 0:39,4.9
7/3/12 1:09,4.5
7/3/12 1:39,4.5
7/3/12 2:09,4.5
7/3/12 2:39,4.5
7/3/12 3:09,4.1
7/3/12 3:39,4.1
7/3/12 4:09,4.5
7/3/12 4:39,4.5
7/3/12 5:09,4.1
7/3/12 5:39,4.5
7/3/12 6:09,4.5
7/3/12 6:39,4.5
7/3/12 7:09,4.5
7/3/12 7:39,4.5
7/3/12 8:09,4.5
7/3/12 8:39,4.5
7/3/12 9:09,4.9
7/3/12 9:39,5.3
7/3/12 10:09,5.8
7/3/12 10:39,5.8
7/3/12 11:09,6.6
7/3/12 11:39,7
7/3/12 12:09,7
7/3/12 12:39,6.6
7/3/12 13:09,7
7/3/12 13:39,9
7/3/12 14:09,9
7/3/12 14:39,9.8
7/3/12 15:09,9
7/3/12 15:39,8.6
7/3/12 16:09,8.6
7/3/12 16:39,7.8
7/3/12 17:09,7.4
7/3/12 17:39,7
7/3/12 18:09,6.6
7/3/12 18:39,6.6
7/3/12 19:09,6.2
7/3/12 19:39,5.8
7/3/12 20:09,5.3
7/3/12 20:39,5.3
7/3/12 21:09,4.9
7/3/12 21:39,4.5
7/3/12 22:09,4.5
7/3/12 22:39,4.1
7/3/12 23:09,3.7
7/3/12 23:39,3.7
7/4/12 0:09,3.7
7/4/12 0:39,3.7
7/4/12 1:09,3.7
7/4/12 1:39,3.7
7/4/12 2:09,3.7
7/4/12 2:39,3.3
7/4/12 3:09,3.3
7/4/12 3:39,3.3
7/4/12 4:09,3.3
7/4/12 4:39,3.3
7/4/12 5:09,2.8
7/4/12 5:39,2.8
7/4/12 6:09,2.4
7/4/12 6:39,2.8
7/4/12 7:09,2.8
7/4/12 7:39,3.3
7/4/12 8:09,3.7
7/4/12 8:39,4.1
7/4/12 9:09,4.9
7/4/12 9:39,5.8
7/4/12 10:09,6.6
7/4/12 10:39,7.8
7/4/12 11:09,8.6
7/4/12 11:39,9.4
7/4/12 12:09,10.2
7/4/12 12:39,10.6
7/4/12 13:09,10.9
7/4/12 13:39,11.3
7/4/12 14:09,11.3
7/4/12 14:39,11.7
7/4/12 15:09,11.7
7/4/12 15:39,11.3
7/4/12 16:09,11.3
7/4/12 16:39,11.3
7/4/12 17:09,10.9
7/4/12 17:39,10.6
7/4/12 18:09,9.8
7/4/12 18:39,9.4
7/4/12 19:09,8.6
7/4/12 19:39,7.8
7/4/12 20:09,7
7/4/12 20:39,6.2
7/4/12 21:09,5.8
7/4/12 21:39,5.3
7/4/12 22:09,4.9
7/4/12 22:39,4.5
7/4/12 23:09,4.5
7/4/12 23:39,4.1
7/5/12 0:09,4.1
7/5/12 0:39,4.1
7/5/12 1:09,3.7
7/5/12 1:39,3.7
7/5/12 2:09,3.7
7/5/12 2:39,3.7
7/5/12 3:09,3.3
7/5/12 3:39,3.3
7/5/12 4:09,3.3
7/5/12 4:39,3.3
7/5/12 5:09,3.3
7/5/12 5:39,2.8
7/5/12 6:09,2.8
7/5/12 6:39,3.3
7/5/12 7:09,3.3
7/5/12 7:39,3.7
7/5/12 8:09,4.1
7/5/12 8:39,4.9
7/5/12 9:09,5.8
7/5/12 9:39,6.6
7/5/12 10:09,7.4
7/5/12 10:39,8.2
7/5/12 11:09,9.4
7/5/12 11:39,10.2
7/5/12 12:09,10.6
7/5/12 12:39,11.3
7/5/12 13:09,11.7
7/5/12 13:39,12.1
7/5/12 14:09,12.5
7/5/12 14:39,12.5
7/5/12 15:09,12.5
7/5/12 15:39,12.5
7/5/12 16:09,12.5
7/5/12 16:39,12.5
7/5/12 17:09,12.1
7/5/12 17:39,11.7
7/5/12 18:09,10.9
7/5/12 18:39,10.6
7/5/12 19:09,9.8
7/5/12 19:39,9
7/5/12 20:09,8.2
7/5/12 20:39,7.4
7/5/12 21:09,6.6
7/5/12 21:39,6.2
7/5/12 22:09,5.8
7/5/12 22:39,5.3
7/5/12 23:09,4.9
7/5/12 23:39,4.9
7/6/12 0:09,4.5
7/6/12 0:39,4.5
7/6/12 1:09,4.5
7/6/12 1:39,4.1
7/6/12 2:09,4.1
7/6/12 2:39,4.1
7/6/12 3:09,4.1
7/6/12 3:39,4.1
